"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"3041","Kandice","california","The colour of the skin is in no way connected with strength of the mind or intellectual powers. Benjamin Banneker","2012-12-27 03:26:03",228,504,12371,"False","2020-07-31 18:00:48","It sounds like Jim Jordan needs to go back to 8th grade. Unmasked armed protesters good masked peaceful protesters¡­ https://t.co/4hjVWCK5ZE","","Twitter for iPhone","False"
"3042","Carolyn  B. Maloney","new york","Chair of @OversightDems. Progressive fmr teacher fighting for #Manhattan, #Brooklyn & #Queens (#NY12). Proud to wear FDNY coat to #renew911VCF! DMs open","2011-02-28 19:06:50",51700,3330,8522,"True","2020-07-31 18:00:48","In the Trump Admin's #RushToReopen, they sacrificed the lives + livelihoods of the American people. 
 
Today, we he¡­ https://t.co/Rc3gukHTua","['RushToReopen']","Twitter Web App","False"
"3043","Laura *Beloved*","oklahoma","50 is the new 30. #FBR #PRU
#animalwelfare <U+0001F415><U+0001F408><U+0001F40E><U+0001F404><U+0001F416> #lgbtqia<U+0001F308> #Love #TruthInActing<U+0001F3AD> #TruthEnacting #MMJ #Survivor #Beloved<U+0001F33A> 
NoDMs #Supermajority #OV1 #Z24","2009-07-01 05:36:55",10605,10860,50831,"False","2020-07-31 18:00:46","Some ""local"" news from Oklahoma about #COVID19:

https://t.co/0IRSyzHI1l","['COVID19']","Twitter for Android","False"
"3044","NC Health News","north carolina","The independent nonprofit news service for everything #healthcare in North Carolina - news, #ncga policy, research, trends. RTs & likes are not endorsements.","2011-05-29 04:51:23",8118,527,1282,"False","2020-07-31 18:00:44","In summary, on #COVID19 on nursing homes: 

We're making positive strides as PPE availability increases and infecti¡­ https://t.co/UbiWuH5ifQ","['COVID19']","Twitter Web App","False"
"3045","IAFF Governmental Affairs","washington, d.c.","Twitter account of IAFF Governmental Affairs. Fighting for fire fighters. IAFF Main Acct @IAFFNewsDesk. RT are not endorsements.","2014-08-29 18:39:19",589,1218,881,"False","2020-07-31 18:00:43","T-Band goes up for auction soon! @senatemajldr @SenSchumer @SpeakerPelosi &amp; @GOPLeader fire fighters need the T-Ban¡­ https://t.co/XPGYQGhanz","","Twitter Web App","False"
"3046","Haynes Lab","connecticut","The laboratory of Dr. Laura Haynes at the UConn Center on Aging studies how aging & senescence impact immunity #UConn #aging #gerontology <U+0001F469><U+0001F3FB><U+200D><U+0001F52C><U+0001F468><U+0001F3FB><U+200D><U+0001F52C><U+0001F9A0>","2019-12-12 03:18:13",86,236,416,"False","2020-07-31 18:00:42","UGH<U+0001F926><U+0001F3FB><U+200D>¡â<U+FE0F> So disappointed with @HHSGov &amp; can¡¯t wait until this shit show of an administration is gone<U+0001F44B><U+0001F3FD>
#COVID19¡­ https://t.co/irP9SS8Rbe","['COVID19']","Twitter for iPhone","False"
"3047","vicky berkey","indiana","animal lover~classic rock fan I <U+2764><U+FE0F> the Lord ghost fanatic survivor & big brother fan","2019-12-21 20:58:08",502,769,16,"False","2020-07-31 18:00:35","@Lazarus1957 Better than dead ..#COVID19 https://t.co/SQzUq2Gam2","['COVID19']","Twitter for iPhone","False"
"3048","California Primary Care Association","california","Representing community health centers who serve 1 in 6 Californians. #CHCs4CA #ValueCHCs","2009-06-10 20:49:25",2579,490,2308,"False","2020-07-31 18:00:26","Housing insecurity could reach an all-time high in California as experts warn that the state is about to see a ¡°tsu¡­ https://t.co/lYG4uGpJ3i","","Hootsuite Inc.","False"
"3049","Minority Health","washington, d.c.","The U.S. Dept. of Health & Human Services Office of Minority Health works to achieve health equity.

Follow @OMH_Espanol for Spanish resources.","2010-01-13 19:11:54",69590,1003,11019,"True","2020-07-31 18:00:24","@NIH and @moderna_tx recently announced the beginning of Phase 3 #clinicaltrials for an investigational #vaccine to¡­ https://t.co/i3ckBK3f2w","['clinicaltrials', 'vaccine']","Meltwater Social","False"
"3050","HoneyBook","california","The all-in-one business management solution for creative small business owners. From first inquiry to final payment, #HoneyBook has you covered. <U+0001F64C>","2012-09-02 01:57:05",3336,1641,4950,"False","2020-07-31 18:00:21","How event industry freelancers have fared during #COVID19 &amp; how they're adapting to create a ""new normal"" -- from¡­ https://t.co/BZ9YI4ktT3","['COVID19']","Sprout Social","False"
"3051","MoData","california","We don't fear data, and neither should you or your customers","2013-06-12 04:00:18",1001,638,29,"False","2020-07-31 18:00:18","Having a Hard Time Closing a Deal Due to COVID-19?

You are not the only one! These times have been challenging for¡­ https://t.co/jFwRraklAc","","Buffer","False"
"3052","Greater New York Hospital Association","new york","We help the 160+ hospitals and health systems we represent deliver the finest care through #HealthCare advocacy and expertise. Get alerts: https://t.co/o3AkYuYJWO","2012-03-12 20:42:00",3190,683,904,"False","2020-07-31 18:00:17","Drugmakers are racing behind the scenes to build the supply chains needed to deliver a #COVID19 vaccine to billions¡­ https://t.co/ftlssyIB0G","['COVID19']","Hootsuite Inc.","False"
"3053","New Jersey Covid19","new jersey","Updating every hour with live statistics from NEW JERSEY! Last Update: 07/31/2020 12:58 PM","2020-03-19 01:13:50",87,1,3,"False","2020-07-31 18:00:03","**ALERT** New Jersey Covid19 News
181,660 total positive cases
690 new cases
13,944 total deaths
10 new deaths¡­ https://t.co/i7BAmCEPIq","","covid19oceanupdate","False"
"3054","AZ Dept of Health","arizona","Arizona Department of Health Services: Health and Wellness for all Arizonans","2008-10-24 17:17:53",30514,583,1145,"True","2020-07-31 18:00:01","Free #COVID19 testing: We have partnered w @ASUBiodesign to offer free diagnostic saliva tests tomorrow morning at¡­ https://t.co/B2AmAWyLB5","['COVID19']","Sprinklr","False"
"3055","HIMSS","illinois","Our vision is to realize the full health potential of every human, everywhere. Updates from @James_Teats (^JT). RT ¡Ù Endorsement.","2008-05-01 14:22:26",108374,1006,9116,"False","2020-07-31 18:00:01","We asked our chapter leaders about the impact #COVID19 has had on healthcare advocacy. @AngieRobateau's response hi¡­ https://t.co/DhnY5mXVAS","['COVID19']","Twitter for Advertisers","False"
"3056","Rob","minnesota","Proud to live in MPLS. Teacher at SW Coder Dojo. Family man.","2009-10-08 21:06:08",139,533,836,"False","2020-07-31 18:00:00","* 54,463 (+771) people in #MN diagnosed with #COVID19
* 1,600 (+6) have died
* Hospitalized today: 312 (+14)
* ICU¡­ https://t.co/nviuYPSYSP","['MN', 'COVID19']","TweetDeck","False"
"3057","Jamaica Gleaner","new york","Jamaica's most trusted news source for 185 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.","2009-05-18 20:04:59",273088,582,173,"False","2020-07-31 18:00:00","#CoronaMeter: As at 1 p.m., Jamaica recorded 864 cases of #COVID19. Seven hundred and twenty-four persons have reco¡­ https://t.co/DaYw6ZTLM5","['CoronaMeter', 'COVID19']","TweetDeck","False"
"3058","Coronavirus Stories","new york","Promoting COVID-19 stories to bring more awareness to people by @MANIfication. Research project. RT != endorsing.","2020-04-01 22:38:12",111,351,0,"False","2020-07-31 18:00:00","Stay updated with the latest stories on Coronavirus. #coronavirus #pandemic #CoronavirusStories #COVID19 https://t.co/ZoWYu9flRu","['coronavirus', 'pandemic', 'CoronavirusStories', 'COVID19']","","False"
"3059","Kris Ramanathan","new york","Entrepreneur. CEO, https://t.co/gyY6yDJr4l: Get PixGL, our iOS photo app with groundbreaking Motion Effects: https://t.co/Kida63zfaf. Also doing VR game stuff over at @99centopera","2011-11-30 18:47:56",149,237,3833,"False","2020-07-31 17:58:13","Criminal. ¡°The political folks believed that because [the Coronavirus] was going to be relegated to Democratic stat¡­ https://t.co/7efD0qoKSA","","Twitter Web App","False"
"3060","sam2120","north carolina","trump is a con my son is a 3 time NC state wrestling champ","2009-03-08 13:43:23",515,1474,5217,"False","2020-07-31 17:58:01","@realDonaldTrump wants to delay the election cause of #COVID19 for 5 minutes at a voting booth but we can send kids¡­ https://t.co/a0XLHzPaf7","['COVID19']","Twitter for iPhone","False"
"3061","Amber Schmidtke, PhD","georgia","Medical educator, public health microbiologist, science communicator.","2014-08-28 23:45:40",2796,120,988,"False","2020-07-31 17:57:32","A new study is out today on #COVID19 transmission at a #Georgia summer camp. Attack rate was 51% among those aged 6¡­ https://t.co/MXhBEghnpj","['COVID19', 'Georgia']","Twitter for iPhone","False"
"3062","<U+054F><U+15E9><U+144E><U+15EA><U+1587><U+15E9> <U+0646>","texas","<U+2666><U+FE0F>LifeLibertyPursuitOfHappiness<U+0001F1FA><U+0001F1F8><U+2666><U+FE0F>Veterans <U+2666><U+FE0F> ProLife!<U+2666><U+FE0F> Israel<U+0001F1EE><U+0001F1F1> <U+2666><U+FE0F>Keep Texas Red!<U+2666><U+FE0F> There Is A Christian Genocide<U+0646> <U+2666><U+FE0F>AdoptDontShop-Rescue A Dog<U+2666><U+FE0F>","2009-04-20 14:29:59",201451,57851,93906,"False","2020-07-31 17:57:32","<U+2611><U+FE0F>are furious at Jim Jordan because he got truth out of Fauci

JJ: ""Are protests are spreading coronavirus""?¡­ https://t.co/o9W12lHzwg","","Twitter Web App","False"
"3063","jeri lynn williams","colorado","","2013-06-10 04:37:47",2285,4995,78294,"False","2020-07-31 17:57:32","How Jared Kushner¡¯s Secret Testing Plan ¡°Went Poof Into Thin Air¡± | Vanity Fair #COVID19 #CovidTesting #VOTE  https://t.co/TAq8QUsXH1","['COVID19', 'CovidTesting', 'VOTE']","Twitter for iPhone","False"
"3064","AHIMA","illinois","Representing professionals worldwide who work with health data for 1 billion+ patient visits a year. Join us at the AHIMA20 Virtual Conference, Oct 14¨C17.","2009-01-29 20:04:21",17495,913,501,"False","2020-07-31 17:57:20","#COVID19 has made #PatientID even more crucial. Alongside @PatientidN Coalition members, we're cheering yesterday's¡­ https://t.co/EU2LMcx2fJ","['COVID19', 'PatientID']","Twitter Web App","False"
"3065","Robert Huntingdon <U+0001F3F9>","oregon","Aiming for a better future. Herne's son. Prince of Scotland. 

""String the bow! Why? To give it purpose.""

""Nothing is forgotten. Nothing is ever forgotten.""","2007-08-16 09:35:24",2381,142,6600,"False","2020-07-31 17:57:03","It ain't over till it's over. #Covid19 #Coronavirus #Italy https://t.co/CIQ1mJn7TI https://t.co/WMInKyZhWI","['Covid19', 'Coronavirus', 'Italy']","Twitter Web App","False"
"3066","Dr. Angela Riotto","missouri","Civil War Historian @ArmyUPress. Dog & Cat Mom. Vegan <U+0001F331>. My opinions do not reflect that of @ArmyUPress.","2016-10-28 17:06:15",2360,801,18751,"False","2020-07-31 17:56:57","At the airport and some people aren¡¯t wearing masks (around their neck) or not covering their nose. Can I call peop¡­ https://t.co/EsYvmtnRj5","","Twitter for iPhone","False"
"3067","Latino Coalition for a Healthy California","california","LCHC is CA¡¯s oldest health policy org with a mission to advance & protect Latinx health. We elevate community voices to ensure we achieve health equity for all.","2013-06-26 19:49:11",2998,1224,3532,"False","2020-07-31 17:56:38","Attn Senate Leadership @senatemajldr and @SenSchumer: SNAP and PEBT make it possible for families to feed their chi¡­ https://t.co/pynIjmJYKa","","Twitter Web App","False"
"3068","Ron Salon","new york","A graphic design student at SUNY Buffalo State College, a horror/fantasy/sci-fi film fan, an avid gamer, TV nerd, and Buffalonian. <U+0001F3F3><U+FE0F><U+200D><U+0001F308> <U+0001F596>#IDIC","2014-02-19 01:30:57",243,189,77085,"False","2020-07-31 17:56:28","And here we go... #COVID19 is everywhere. Kids are NOT immune, like the orange moron claims. Send your kids back to¡­ https://t.co/xFLOyrc6Ky","['COVID19']","Twitter Web App","False"
"3069","Susanne <U+0001F30A><U+0001F30A><U+0001F30A>","california","<U+0001F30A><U+0001F30A><U+0001F30A> <U+0001F30A><U+0001F30A><U+0001F30A>#JoeBiden2020 American/Danish mom + humanist for peace, equality & freedom. #Resistance #BLM #SeparationOfChurchAndState","2010-10-19 03:38:56",5602,5661,7670,"False","2020-07-31 17:56:27","This is the problem #COVID19 https://t.co/kVF9zvmx9v","['COVID19']","Twitter for iPhone","False"
"3070","Amy <U+0001F198>","new jersey","I¡¯m a left-wing progressive liberal who wears her bleeding heart on her sleeve. #resist #LoveTrumpsHate #TheResistance #HeatherHeyer #NeverAgainIsNow","2009-04-24 17:02:45",1731,4934,48478,"False","2020-07-31 17:56:16","Do Masks Work Or Not?? Proving Whether Masks Stop Covid-19 Transmission
You can even try it yourself (outside) if y¡­ https://t.co/e68IXBT01K","","Twitter for iPhone","False"
"3071","W. M.","maine","Politics, sports, food, social commentary. Fan of all New England pro teams.","2011-02-17 18:05:44",10017,9855,20654,"False","2020-07-31 17:55:53","Watching baseball teams having to cancel numerous games due to #COVID19 doesn't really inspire confidence in the Tr¡­ https://t.co/k3aVEx58Lo","['COVID19']","Twitter Web App","False"
"3072","Ideal Home Health","new york","Home Health should be Ideal! Ideal Home Health provides an unparalleled level of home aide, companion, housekeeper, therapy, & nursing service in the 5 boroughs","2014-11-19 17:29:01",358,635,129,"False","2020-07-31 17:55:36","With increasing evidence, some racial and ethnic minority groups are disproportionately affected by Covid-19. Help¡­ https://t.co/xaqJWzfFUR","","Twitter for iPhone","False"
"3073","ACP","pennsylvania","Public Relations Dept. of the American College of Physicians (ACP), the largest medical specialty organization and second-largest physician group in the U.S.","2009-03-09 16:15:28",36600,3056,6908,"True","2020-07-31 17:55:07","Thank you <U+2764><U+FE0F> to internists on the frontline of #COVID19, those staffing call centers like @uconnhealth and the enti¡­ https://t.co/ZWO7ncaU8u","['COVID19']","Hootsuite Inc.","False"
"3074","<U+0001D541> <U+0001D546> <U+0001D543> <U+0001D543> <U+0001D550> <U+0001D53B> <U+0001D538> <U+0001D540> <U+0001D54A> <U+0001D550>","virginia","| creative | crafty | artsy | digital arts | diy fashion accessories | IG: jollydaisyofficial |","2020-07-28 13:08:00",9,0,0,"False","2020-07-31 17:55:03","DID SOMEONE SAY 7 #MASKS FOR 30% OFF?!
<U+3030><U+FE0F>https://t.co/X95jq3bYZl<U+3030><U+FE0F>
use code: JOLLY30

#Masks4All #COVID19 #Sales https://t.co/BBfCX3l23e","['MASKS', 'Masks4All', 'COVID19', 'Sales']","Twitter for iPhone","False"
"3075","CPEHN","california","The California Pan-Ethnic Health Network (CPEHN) is a statewide multicultural health advocacy organization. For media inquiries contact MLee@cpehn.org.","2009-05-19 18:02:59",4735,3006,2799,"False","2020-07-31 17:55:00","#COVID19 has exacerbated the mental health crisis among people of color who face many barriers to accessing mental¡­ https://t.co/7AOfmyvJyV","['COVID19']","TweetDeck","False"
"3076","Mr T 2","colorado","Small Government advocate, #copolitics, Big Government=corruption, #NRA, #2A, Conservative, My Tweets=my personal opinions, RT may not be endorsement","2012-11-09 20:27:45",18156,18168,105994,"False","2020-07-31 17:54:20","Declining #covid19 hospitalizations and 1 less facility expecting staff shortages in next week.
#covid19Colorado¡­ https://t.co/jTqZ3gfJeR","['covid19', 'covid19Colorado']","Twitter for iPhone","False"
"3077","FairWarning","california","News of public health, consumer and environmental issues, and related topics of government and corporate accountability.","2010-01-26 01:02:10",3889,5066,505,"True","2020-07-31 17:54:13","#COVID19 outlook ""in a worse place than we were in March,"" a visa program for guest farmworkers balloons, cut green¡­ https://t.co/fy1j1KSynn","['COVID19']","Twitter Web App","False"
